Start_Lat,Start_Lng,City,County,Via,Road_Type,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Hour,DayOfWeek,Month,Clase_Accidente,Target_Severity,Duration_min,MUTCD_Category,Corregimiento,Start_Time,End_Time,Estado_Reclamo,No_Poliza,Lag_Apertura_dias,INEC_2023,INEC_2024,INEC_weight,YoY_growth
9.055435,-79.524672,Panama City,24 de Diciembre,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,True,85.3,57.3,8.63,11.6,0.004,Clear,Day,17,1,4,Colisión,1,82.5,Intermedio,24 de Diciembre,2023-04-25 17:51:00,2023-04-25 01:22:28,Abierto,PA-513627,1.5,1131,1151,0.05233,0.0177
8.989233,-79.535734,Panama City,Bella Vista,Avenida Ricardo Arango,avenue,False,False,False,False,True,False,False,False,False,False,False,True,87.9,75.7,7.87,6.7,0.004,Heavy Rain,Day,13,6,9,Colisión,1,87.0,Intermedio,Bella Vista,2024-09-15 13:43:00,2024-09-15 01:26:59,Cerrado,PA-558582,0.0,1967,2022,0.09192,0.028
8.995096,-79.510968,Panama City,Pueblo Nuevo,Vía España,other,False,False,False,False,False,False,False,False,False,False,False,False,83.9,69.9,8.75,12.5,0.007,Partly Cloudy,Day,10,6,4,Colisión,1,84.5,Intermedio,Pueblo Nuevo,2023-04-30 10:24:00,2023-04-30 01:24:30,Cerrado,PA-927094,2.7,1022,1080,0.0491,0.0568
9.038577,-79.514034,Panama City,Pedregal,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,86.1,83.4,9.99,3.4,0.019,Overcast,Night,23,1,11,Colisión con objeto fijo,1,81.3,Intermedio,Pedregal,2024-11-19 23:14:00,2024-11-19 01:21:18,Cerrado,PA-867701,0.0,694,809,0.03678,0.1657
9.018075,-79.542705,Panama City,Betania,Avenida Ricardo J. Alfaro,avenue,False,False,False,False,True,False,False,False,False,False,False,False,86.0,93.3,8.24,8.4,0.092,Rain,Day,11,1,5,Vuelco,1,114.1,Intermedio,Betania,2024-05-21 11:09:00,2024-05-21 01:54:04,Cerrado,PA-522506,4.0,1840,1994,0.09065,0.0837
9.038381,-79.518263,Panama City,Ernesto Córdoba Campos,Carretera Transístmica - Boyd Roosevelt,highway,False,False,False,False,False,False,False,False,False,False,False,False,84.0,78.7,9.74,9.2,0.018,Clear,Night,19,0,12,Colisión,1,65.3,Intermedio,Ernesto Córdoba Campos,2023-12-25 19:37:00,2023-12-25 01:05:15,Abierto,PA-658006,0.3,557,597,0.02714,0.0718
8.973128,-79.554434,Panama City,Ancón,Avenida de los Mártires,avenue,False,False,False,False,True,False,False,False,False,False,False,False,85.9,67.2,9.62,12.2,0.009,Fair,Day,13,4,3,Colisión,1,92.3,Intermedio,Ancón,2024-03-22 13:46:00,2024-03-22 01:32:17,Cerrado,PA-342488,0.8,2719,2881,0.13097,0.0596
8.968441,-79.542097,Panama City,Ancón,Avenida Condado del Rey,avenue,True,False,False,False,True,False,False,False,False,False,False,True,78.3,93.7,5.63,5.2,0.112,Rain,Day,7,3,6,Colisión con objeto fijo,0,22.2,Menor,Ancón,2023-06-01 07:52:00,2023-06-01 00:22:14,Cerrado,PA-657907,0.0,2719,2881,0.13097,0.0596
8.961181,-79.560078,Panama City,Ancón,Vía Centenario,other,False,False,False,False,False,False,False,False,False,False,False,False,84.4,75.6,7.03,12.3,0.043,Heavy Rain,Day,14,1,9,Otras,1,69.9,Intermedio,Ancón,2023-09-05 14:16:00,2023-09-05 01:09:53,Cerrado,PA-760794,0.0,2719,2881,0.13097,0.0596
9.008704,-79.513345,Panama City,San Francisco,Avenida Nicanor de Obarrio - Calle 50,avenue,False,False,False,False,False,False,False,False,False,False,False,False,84.7,66.6,8.97,11.4,0.011,Partly Cloudy,Day,10,5,3,Colisión,1,68.0,Intermedio,San Francisco,2024-03-30 10:30:00,2024-03-30 01:08:01,Cerrado,PA-116401,0.2,1856,2061,0.09369,0.1105
9.121343,-79.298365,Panama City,Pacora,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,83.6,60.0,8.97,3.6,0.076,Clear,Day,13,5,2,Colisión con objeto fijo,0,14.5,Menor,Pacora,2023-02-04 13:18:00,2023-02-04 00:14:32,Cerrado,PA-749296,5.5,507,571,0.02596,0.1262
9.010561,-79.476467,Panama City,Juan Díaz,Boulevard Oeste - Santa María ,other,False,False,False,False,False,False,False,False,False,False,False,False,83.0,84.0,7.03,13.1,0.055,Overcast,Day,12,0,6,Colisión,0,8.4,Menor,Juan Díaz,2023-06-12 12:00:00,2023-06-12 00:08:25,Abierto,PA-955595,3.8,1788,1969,0.08951,0.1012
8.993616,-79.538043,Panama City,Bella Vista,Vía España,other,False,False,False,False,False,False,False,False,False,True,True,False,83.6,64.0,7.11,5.8,0.024,Partly Cloudy,Night,5,5,4,Colisión,0,23.5,Menor,Bella Vista,2023-04-08 05:24:00,2023-04-08 00:23:31,Cerrado,PA-145072,0.0,1967,2022,0.09192,0.028
9.023942,-79.474007,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,82.4,76.0,7.46,10.6,0.005,Partly Cloudy,Day,10,0,4,Colisión,0,25.1,Menor,Juan Díaz,2024-04-15 10:12:00,2024-04-15 00:25:05,Cerrado,PA-856036,2.1,1788,1969,0.08951,0.1012
9.027568,-79.544585,Panama City,Betania,Avenida Ricardo J. Alfaro,avenue,False,False,False,False,True,False,False,False,False,False,False,False,84.1,88.9,8.52,14.5,0.103,Overcast,Night,22,5,6,Colisión,0,14.2,Menor,Betania,2023-06-24 22:17:00,2023-06-24 00:14:12,Abierto,PA-396329,0.0,1840,1994,0.09065,0.0837
8.979749,-79.504224,Panama City,Bella Vista,Vía España,other,False,False,False,False,False,False,False,False,False,False,False,True,79.3,84.0,7.02,14.1,0.08,Rain,Day,14,6,7,Colisión,0,19.3,Menor,Bella Vista,2024-07-21 14:30:00,2024-07-21 00:19:16,Cerrado,PA-118890,0.0,1967,2022,0.09192,0.028
8.998899,-79.506976,Panama City,San Francisco,Calle 77 Este,street,False,False,False,False,False,True,False,False,False,False,False,False,86.7,80.9,4.54,9.6,0.192,Heavy Rain,Day,14,5,10,Colisión,1,118.1,Intermedio,San Francisco,2023-10-14 14:50:00,2023-10-14 01:58:07,Cerrado,PA-970566,1.0,1856,2061,0.09369,0.1105
9.008752,-79.484665,Panama City,Parque Lefevre,Avenida Ernesto T. Lefevre,avenue,False,False,True,False,False,False,False,False,False,False,True,True,85.8,94.8,6.43,4.2,0.12,Thunderstorm,Day,17,0,5,Colisión,0,15.2,Menor,Parque Lefevre,2023-05-29 17:07:00,2023-05-29 00:15:12,Cerrado,PA-673281,2.3,1062,1112,0.05055,0.0471
8.993181,-79.518664,Panama City,San Francisco,Avenida Nicanor de Obarrio - Calle 50,avenue,False,False,False,False,True,False,False,False,False,False,False,True,81.3,75.3,7.88,7.2,0.018,Clear,Day,14,0,2,Colisión,0,17.2,Menor,San Francisco,2023-02-06 14:16:00,2023-02-06 00:17:13,Abierto,PA-743894,0.0,1856,2061,0.09369,0.1105
9.035131,-79.503174,Panama City,Las Mañanitas,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,True,False,False,81.8,76.0,7.87,5.7,0.205,Rain,Day,12,1,10,Colisión,0,17.3,Menor,Las Mañanitas,2023-10-10 12:16:00,2023-10-10 00:17:17,Abierto,PA-197120,0.7,602,589,0.02678,-0.0216
9.015648,-79.50588,Panama City,San Francisco,Avenida Los Fundadores,avenue,False,False,False,False,True,False,False,False,False,True,False,False,86.5,84.0,8.13,8.4,0.05,Overcast,Day,14,2,5,Colisión,0,20.7,Menor,San Francisco,2024-05-08 14:38:00,2024-05-08 00:20:43,Abierto,PA-316016,5.8,1856,2061,0.09369,0.1105
9.025234,-79.509832,Panama City,Pedregal,Avenida José María Torrijos,avenue,False,False,False,False,False,False,False,False,False,False,False,False,80.5,81.4,8.54,4.9,0.284,Rain,Day,6,4,8,Colisión,0,14.8,Menor,Pedregal,2024-08-09 06:12:00,2024-08-09 00:14:47,Cerrado,PA-237545,4.5,694,809,0.03678,0.1657
9.050665,-79.518443,Panama City,Ernesto Córdoba Campos,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,81.1,76.3,8.43,9.2,0.009,Clear,Day,16,2,3,Colisión con objeto fijo,1,63.4,Intermedio,Ernesto Córdoba Campos,2024-03-06 16:47:00,2024-03-06 01:03:22,Abierto,PA-639551,2.0,557,597,0.02714,0.0718
8.944795,-79.544405,Panama City,Ancón,Autopista Panamá Colón-Autopista Alberto Motta,highway,False,False,False,False,False,False,False,False,False,False,False,False,81.5,89.3,8.29,11.2,0.263,Heavy Rain,Night,4,0,5,Colisión,1,111.6,Intermedio,Ancón,2023-05-29 04:17:00,2023-05-29 01:51:35,Abierto,PA-713552,0.1,2719,2881,0.13097,0.0596
8.950239,-79.552753,Panama City,Ancón,Avenida Omar Torrijos Herrera,avenue,False,False,False,False,True,False,False,False,False,False,False,True,84.2,74.8,8.81,11.1,0.002,Partly Cloudy,Day,6,1,1,Colisión,0,6.2,Menor,Ancón,2024-01-30 06:15:00,2024-01-30 00:06:13,Abierto,PA-228195,2.1,2719,2881,0.13097,0.0596
8.998862,-79.539714,Panama City,Santa Ana,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,82.6,58.3,7.93,14.0,0.002,Fair,Day,14,0,1,Colisión,0,19.9,Menor,Santa Ana,2023-01-23 14:41:00,2023-01-23 00:19:51,Cerrado,PA-402189,1.3,303,274,0.01246,-0.0957
9.00956,-79.47052,Panama City,Juan Díaz,Avenida Costa del Sol,avenue,False,False,False,False,False,False,False,False,False,False,False,True,83.7,60.3,7.23,10.2,0.039,Partly Cloudy,Day,15,2,12,Colisión,0,7.9,Menor,Juan Díaz,2024-12-04 15:51:00,2024-12-04 00:07:51,Abierto,PA-877839,3.1,1788,1969,0.08951,0.1012
9.003297,-79.462706,Panama City,Parque Lefevre,Avenida 6 Sur ,avenue,False,False,True,False,True,False,False,False,False,False,False,True,81.3,92.9,5.56,3.4,0.287,Overcast,Night,20,2,8,Colisión con objeto fijo,0,6.4,Menor,Parque Lefevre,2024-08-28 20:18:00,2024-08-28 00:06:22,Abierto,PA-399937,1.0,1062,1112,0.05055,0.0471
8.951789,-79.541463,Panama City,Ancón,Avenida de la Amistad,avenue,False,False,False,False,False,False,False,False,False,False,False,True,78.0,77.8,9.03,12.3,0.013,Rain,Day,17,1,10,Colisión,0,19.2,Menor,Ancón,2024-10-08 17:56:00,2024-10-08 00:19:14,Abierto,PA-554779,3.4,2719,2881,0.13097,0.0596
8.998784,-79.521175,Panama City,Bella Vista,Avenida Balboa,avenue,False,False,False,False,True,False,False,False,False,False,False,True,80.8,60.8,7.03,5.8,0.021,Fair,Day,14,1,2,Colisión,0,8.0,Menor,Bella Vista,2023-02-14 14:57:00,2023-02-14 00:08:01,Cerrado,PA-443296,3.9,1967,2022,0.09192,0.028
9.074763,-79.380296,Panama City,Tocumen,Calle José Agustín Arango,street,False,False,True,False,False,False,False,False,False,False,False,False,83.4,70.6,9.73,4.9,0.018,Clear,Day,18,2,3,Colisión con objeto fijo,0,17.0,Menor,Tocumen,2023-03-01 18:27:00,2023-03-01 00:16:59,Cerrado,PA-480552,0.6,1326,1276,0.05801,-0.0377
9.017798,-79.510269,Panama City,Don Bosco,Avenida Domingo Díaz,avenue,False,False,False,False,False,False,False,False,False,False,False,True,81.2,72.0,7.83,8.4,0.02,Partly Cloudy,Day,15,4,2,Colisión,0,16.3,Menor,Don Bosco,2023-02-10 15:00:00,2023-02-10 00:16:17,Cerrado,PA-718235,0.0,560,555,0.02523,-0.0089
8.988047,-79.53488,Panama City,Bella Vista,Calle Augusto Samuel Boyd - Vía Venetto,street,False,False,False,False,False,False,False,False,False,False,False,False,80.8,76.7,5.51,7.3,0.101,Overcast,Day,11,2,6,Colisión,0,25.0,Menor,Bella Vista,2023-06-21 11:54:00,2023-06-21 00:24:57,Abierto,PA-778673,1.5,1967,2022,0.09192,0.028
9.027542,-79.500254,Panama City,Las Mañanitas,Avenida José María Torrijos,avenue,False,False,False,False,False,False,False,False,False,False,False,True,82.8,80.6,8.75,14.8,0.073,Rain,Day,16,2,11,Colisión,0,8.9,Menor,Las Mañanitas,2024-11-13 16:42:00,2024-11-13 00:08:53,Abierto,PA-953182,1.7,602,589,0.02678,-0.0216
9.016759,-79.499433,Panama City,Pueblo Nuevo,Avenida Fernández de Córdoba,avenue,False,False,False,False,True,False,False,False,False,False,False,True,75.9,92.2,4.74,12.4,0.17,Rain,Day,8,4,10,Colisión,1,52.9,Intermedio,Pueblo Nuevo,2024-10-04 08:47:00,2024-10-04 00:52:54,Abierto,PA-567625,0.1,1022,1080,0.0491,0.0568
8.957823,-79.556413,Panama City,Ancón,Avenida Ascanio Arosemena-Balboa,avenue,False,False,False,False,True,False,False,False,False,False,False,True,79.7,81.2,7.65,4.3,0.042,Heavy Rain,Day,17,0,7,Colisión,0,24.7,Menor,Ancón,2023-07-10 17:42:00,2023-07-10 00:24:42,Abierto,PA-364410,2.1,2719,2881,0.13097,0.0596
8.991907,-79.528926,Panama City,Bella Vista,Calle 45 Este,street,False,False,True,False,False,False,False,False,False,False,False,False,84.0,93.4,7.19,9.8,0.038,Thunderstorm,Day,14,0,7,Colisión,0,7.0,Menor,Bella Vista,2023-07-24 14:27:00,2023-07-24 00:06:57,Cerrado,PA-189326,3.3,1967,2022,0.09192,0.028
8.99441,-79.522974,Panama City,Bella Vista,Avenida Balboa,avenue,False,False,False,False,True,False,False,False,False,False,False,True,81.2,57.9,8.62,3.6,0.046,Clear,Day,11,1,4,Colisión,1,100.1,Intermedio,Bella Vista,2023-04-25 11:03:00,2023-04-25 01:40:06,Cerrado,PA-390783,0.4,1967,2022,0.09192,0.028
9.011022,-79.463212,Panama City,Juan Díaz,Avenida José Agustín Arango,avenue,False,False,False,False,False,False,False,False,False,False,False,True,82.5,79.2,7.46,11.6,0.005,Overcast,Day,7,3,8,Colisión,0,23.4,Menor,Juan Díaz,2024-08-01 07:41:00,2024-08-01 00:23:23,Cerrado,PA-641957,1.9,1788,1969,0.08951,0.1012
9.01466,-79.462717,Panama City,Parque Lefevre,Avenida Centenario,avenue,False,False,False,False,False,False,False,False,False,False,False,True,84.4,75.8,5.2,10.9,0.276,Rain,Day,16,0,8,Colisión,0,23.3,Menor,Parque Lefevre,2023-08-28 16:18:00,2023-08-28 00:23:20,Abierto,PA-990755,1.1,1062,1112,0.05055,0.0471
9.00644,-79.473087,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,True,False,False,False,False,False,False,True,False,83.0,83.5,8.44,9.3,0.07,Heavy Rain,Day,11,4,5,Colisión,0,8.8,Menor,Juan Díaz,2024-05-31 11:24:00,2024-05-31 00:08:46,Abierto,PA-494419,2.2,1788,1969,0.08951,0.1012
8.995728,-79.519435,Panama City,Bella Vista,Avenida Balboa,avenue,False,False,False,True,True,False,False,False,True,False,False,True,78.3,85.6,7.11,6.0,0.082,Thunderstorm,Day,8,4,9,Colisión,0,13.9,Menor,Bella Vista,2023-09-01 08:23:00,2023-09-01 00:13:56,Abierto,PA-978905,2.6,1967,2022,0.09192,0.028
8.999073,-79.490806,Panama City,Pueblo Nuevo,Avenida Simón Bolívar,avenue,False,False,False,False,False,False,False,False,False,False,False,True,82.3,87.5,7.36,10.1,0.186,Overcast,Day,14,3,5,Colisión,1,57.4,Intermedio,Pueblo Nuevo,2023-05-18 14:19:00,2023-05-18 00:57:24,Cerrado,PA-281873,0.0,1022,1080,0.0491,0.0568
9.046629,-79.536517,Panama City,24 de Diciembre,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,83.2,76.4,7.68,3.1,0.006,Overcast,Day,12,1,11,Colisión,1,68.2,Intermedio,24 de Diciembre,2024-11-05 12:54:00,2024-11-05 01:08:12,Cerrado,PA-169348,0.0,1131,1151,0.05233,0.0177
9.072643,-79.37971,Panama City,Tocumen,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,79.6,57.8,7.19,8.8,0.041,Partly Cloudy,Day,16,3,4,Colisión con objeto fijo,0,19.5,Menor,Tocumen,2024-04-25 16:15:00,2024-04-25 00:19:31,Abierto,PA-992185,2.5,1326,1276,0.05801,-0.0377
9.07866,-79.377312,Panama City,Tocumen,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,84.0,92.8,6.12,4.5,0.176,Rain,Day,18,6,10,Colisión con objeto fijo,0,29.0,Menor,Tocumen,2023-10-29 18:10:00,2023-10-29 00:28:57,Abierto,PA-498318,4.6,1326,1276,0.05801,-0.0377
8.995912,-79.514148,Panama City,San Francisco,Avenida Belisario Porras,avenue,False,False,False,True,False,False,False,False,False,False,False,False,78.5,66.4,7.1,5.5,0.005,Fair,Day,10,2,3,Colisión,0,5.2,Menor,San Francisco,2023-03-29 10:17:00,2023-03-29 00:05:10,Abierto,PA-598900,4.4,1856,2061,0.09369,0.1105
9.002214,-79.485884,Panama City,Pueblo Nuevo,Avenida 12 de Octubre,avenue,False,False,False,False,False,False,False,False,False,False,False,True,80.0,87.9,9.97,8.9,0.022,Overcast,Day,6,0,11,Colisión,0,17.6,Menor,Pueblo Nuevo,2024-11-25 06:23:00,2024-11-25 00:17:35,Abierto,PA-404446,1.5,1022,1080,0.0491,0.0568
9.017561,-79.541572,Panama City,Betania,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,True,False,False,76.9,84.3,9.09,9.1,0.005,Overcast,Day,6,1,10,Colisión,0,10.7,Menor,Betania,2023-10-03 06:51:00,2023-10-03 00:10:42,Cerrado,PA-558000,3.1,1840,1994,0.09065,0.0837
9.005888,-79.537789,Panama City,Betania,Avenida Ricardo J. Alfaro,avenue,False,False,False,False,False,False,False,False,False,False,False,True,83.5,94.9,5.71,3.4,0.206,Rain,Day,9,5,9,Colisión,0,26.6,Menor,Betania,2023-09-09 09:36:00,2023-09-09 00:26:38,Cerrado,PA-162193,0.9,1840,1994,0.09065,0.0837
8.999314,-79.502357,Panama City,San Francisco,Vías - Otras carreteras vecinales,highway,False,False,False,True,False,False,False,False,False,False,False,False,84.7,61.9,7.72,12.8,0.0,Clear,Day,15,1,2,Colisión,0,26.3,Menor,San Francisco,2023-02-07 15:21:00,2023-02-07 00:26:19,Cerrado,PA-385661,0.0,1856,2061,0.09369,0.1105
9.044581,-79.524681,Panama City,24 de Diciembre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,86.5,91.4,7.81,11.4,0.116,Rain,Day,7,3,11,Colisión,0,8.7,Menor,24 de Diciembre,2024-11-14 07:49:00,2024-11-14 00:08:39,Cerrado,PA-427043,0.0,1131,1151,0.05233,0.0177
9.058964,-79.548001,Panama City,24 de Diciembre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,81.9,75.2,9.17,6.7,0.04,Rain,Night,22,5,11,Colisión,0,25.2,Menor,24 de Diciembre,2024-11-16 22:08:00,2024-11-16 00:25:12,Cerrado,PA-509417,1.3,1131,1151,0.05233,0.0177
8.99762,-79.522193,Panama City,Betania,Avenida 13 B Norte,avenue,False,False,False,False,False,False,False,False,False,False,False,True,81.7,93.5,7.67,12.9,0.009,Rain,Day,16,3,8,Colisión,1,81.0,Intermedio,Betania,2023-08-10 16:41:00,2023-08-10 01:20:58,Abierto,PA-963831,3.7,1840,1994,0.09065,0.0837
9.120683,-79.293651,Panama City,Pacora,Calle José Agustín Arango,street,False,False,False,False,False,False,False,False,False,False,False,False,84.4,81.7,6.03,8.9,0.274,Thunderstorm,Night,5,1,5,Colisión,0,9.0,Menor,Pacora,2024-05-14 05:19:00,2024-05-14 00:09:02,Abierto,PA-870818,3.5,507,571,0.02596,0.1262
9.166731,-79.620988,Panama City,Chilibre,Carretera Transístmica Boyd Roosevelt,highway,False,False,False,True,False,False,False,False,False,False,False,False,80.4,67.1,8.38,9.4,0.012,Fair,Day,6,0,4,Colisión,0,20.7,Menor,Chilibre,2024-04-01 06:42:00,2024-04-01 00:20:42,Cerrado,PA-638739,0.0,349,602,0.02737,0.7249
8.96024,-79.549727,Panama City,Ancón,Vía Centenario,other,False,False,True,False,False,False,False,False,False,False,False,False,79.0,76.2,9.51,7.3,0.003,Fair,Night,19,2,2,Colisión,0,25.4,Menor,Ancón,2024-02-07 19:13:00,2024-02-07 00:25:26,Abierto,PA-769993,0.0,2719,2881,0.13097,0.0596
9.007913,-79.502013,Panama City,Pueblo Nuevo,Avenida Fernández de Córdoba,avenue,False,False,False,False,True,False,False,True,False,True,False,False,79.6,88.6,7.09,14.9,0.065,Overcast,Day,11,4,9,Colisión,0,9.5,Menor,Pueblo Nuevo,2023-09-22 11:51:00,2023-09-22 00:09:29,Cerrado,PA-625860,4.1,1022,1080,0.0491,0.0568
9.00594,-79.543123,Panama City,Betania,Avenida Ricardo J. Alfaro,avenue,False,False,True,False,False,False,False,False,False,False,False,True,82.4,75.7,9.98,13.8,0.076,Overcast,Day,18,2,10,Colisión con objeto fijo,0,16.2,Menor,Betania,2023-10-18 18:22:00,2023-10-18 00:16:12,Cerrado,PA-638741,0.5,1840,1994,0.09065,0.0837
9.104564,-79.060984,Panama City,San Martín,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,True,False,False,86.6,78.7,9.36,10.4,0.012,Partly Cloudy,Day,8,3,3,Colisión con objeto fijo,0,26.9,Menor,San Martín,2024-03-14 08:40:00,2024-03-14 00:26:53,Cerrado,PA-231516,1.3,47,36,0.00164,-0.234
9.006586,-79.531861,Panama City,Bella Vista,Calle D,street,False,False,False,False,False,False,False,False,False,True,False,False,82.6,90.4,5.34,13.1,0.11,Overcast,Day,14,5,5,Colisión,0,15.5,Menor,Bella Vista,2023-05-06 14:49:00,2023-05-06 00:15:30,Abierto,PA-857548,0.0,1967,2022,0.09192,0.028
9.006103,-79.50628,Panama City,Bella Vista,Avenida Ramón Arias ,avenue,False,False,False,False,False,False,False,False,False,False,False,True,84.1,79.5,5.97,12.8,0.127,Rain,Day,13,3,5,Colisión,0,19.2,Menor,Bella Vista,2024-05-30 13:09:00,2024-05-30 00:19:09,Cerrado,PA-955257,0.0,1967,2022,0.09192,0.028
9.021127,-79.460999,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,True,False,False,False,False,False,False,False,False,84.9,58.2,9.73,6.6,0.032,Partly Cloudy,Day,15,2,2,Atropello,1,71.9,Intermedio,Juan Díaz,2024-02-21 15:58:00,2024-02-21 01:11:56,Cerrado,PA-407699,0.8,1788,1969,0.08951,0.1012
9.000459,-79.520452,Panama City,Bella Vista,Calle 47 Este,street,False,False,False,False,False,False,False,False,False,True,False,False,79.9,70.1,9.09,9.9,0.001,Clear,Night,20,4,12,Colisión,0,15.2,Menor,Bella Vista,2023-12-01 20:44:00,2023-12-01 00:15:11,Cerrado,PA-287970,2.3,1967,2022,0.09192,0.028
9.023681,-79.5046,Panama City,Pueblo Nuevo,Avenida Simón Bolívar,avenue,False,False,False,False,False,False,False,False,False,False,False,False,87.7,76.4,8.41,7.3,0.01,Fair,Day,12,2,1,Otras,1,65.2,Intermedio,Pueblo Nuevo,2024-01-24 12:58:00,2024-01-24 01:05:13,Cerrado,PA-950775,0.0,1022,1080,0.0491,0.0568
9.010714,-79.471275,Panama City,Juan Díaz,Avenida Domingo Díaz,avenue,False,False,False,False,True,False,False,False,False,False,True,False,83.0,87.5,5.48,13.5,0.185,Heavy Rain,Night,19,0,8,Colisión,0,26.8,Menor,Juan Díaz,2024-08-26 19:40:00,2024-08-26 00:26:49,Cerrado,PA-989549,1.8,1788,1969,0.08951,0.1012
8.990794,-79.520891,Panama City,San Francisco,Vía Israel,other,False,False,False,False,False,False,False,False,False,False,True,False,84.4,77.3,7.9,4.6,0.002,Partly Cloudy,Day,7,0,3,Otras,1,38.5,Intermedio,San Francisco,2024-03-11 07:06:00,2024-03-11 00:38:31,Cerrado,PA-248196,0.0,1856,2061,0.09369,0.1105
9.052215,-79.389453,Panama City,Tocumen,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,86.8,84.7,7.25,7.1,0.085,Rain,Night,23,2,10,Colisión,0,28.4,Menor,Tocumen,2024-10-09 23:45:00,2024-10-09 00:28:21,Cerrado,PA-137548,1.6,1326,1276,0.05801,-0.0377
9.013528,-79.519176,Panama City,Don Bosco,Avenida Rodolfo Aguilera,avenue,False,False,False,False,False,False,False,False,False,False,False,True,80.1,87.2,7.39,9.3,0.006,Thunderstorm,Night,21,1,9,Colisión,0,10.4,Menor,Don Bosco,2023-09-19 21:02:00,2023-09-19 00:10:25,Cerrado,PA-762933,2.6,560,555,0.02523,-0.0089
9.036861,-79.496287,Panama City,Las Mañanitas,Avenida Domingo Díaz,avenue,False,False,False,False,False,False,False,True,False,False,False,True,82.1,93.1,7.13,5.0,0.027,Heavy Rain,Day,13,1,6,Colisión,0,15.7,Menor,Las Mañanitas,2024-06-04 13:54:00,2024-06-04 00:15:39,Cerrado,PA-919249,0.5,602,589,0.02678,-0.0216
9.075845,-79.37401,Panama City,Tocumen,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,80.7,83.1,8.18,10.9,0.008,Rain,Night,22,3,11,Colisión,1,50.6,Intermedio,Tocumen,2023-11-09 22:22:00,2023-11-09 00:50:36,Cerrado,PA-882453,4.2,1326,1276,0.05801,-0.0377
8.999223,-79.530352,Panama City,Bella Vista,Avenida Balboa,avenue,False,False,False,False,False,False,False,False,False,False,False,True,81.3,79.7,9.34,13.6,0.068,Heavy Rain,Day,17,5,8,Colisión,0,26.5,Menor,Bella Vista,2023-08-05 17:31:00,2023-08-05 00:26:27,Cerrado,PA-299202,0.1,1967,2022,0.09192,0.028
8.997502,-79.504439,Panama City,San Francisco,Vía España,other,False,False,False,False,False,False,False,False,False,False,False,False,80.4,76.3,6.87,13.0,0.223,Thunderstorm,Day,15,1,8,Colisión,0,7.2,Menor,San Francisco,2023-08-22 15:05:00,2023-08-22 00:07:12,Cerrado,PA-479118,2.2,1856,2061,0.09369,0.1105
9.106285,-79.29882,Panama City,Pacora,Vías-Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,83.0,55.3,8.33,10.8,0.055,Clear,Day,10,4,12,Colisión,1,63.7,Intermedio,Pacora,2024-12-13 10:49:00,2024-12-13 01:03:39,Abierto,PA-890548,2.3,507,571,0.02596,0.1262
9.025609,-79.510153,Panama City,Pedregal,Avenida Domingo Díaz,avenue,False,False,True,False,False,False,False,True,False,False,False,True,88.8,63.0,8.03,6.5,0.039,Clear,Day,17,4,12,Colisión,0,24.0,Menor,Pedregal,2024-12-06 17:44:00,2024-12-06 00:24:00,Abierto,PA-676952,3.3,694,809,0.03678,0.1657
9.047262,-79.531837,Panama City,24 de Diciembre,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,True,False,80.1,65.7,8.23,4.4,0.003,Partly Cloudy,Day,6,2,2,Colisión,0,9.9,Menor,24 de Diciembre,2024-02-28 06:05:00,2024-02-28 00:09:56,Abierto,PA-468541,2.5,1131,1151,0.05233,0.0177
